,Unnamed: 0.1,Unnamed: 0,Name,Author,num_page,Language,User_rating,rating_num,Reviews,Genre_1,Genre_2,Genre_3,Year,Publisher,book_url
130,130.0,130.0,On the Road,Jack Kerouac,307,English,3.62,"393,732","18,265",Classics,Fiction,Travel,1957.0,Penguin Books,https://www.goodreads.com//book/show/70401.On_the_Road
131,131.0,131.0,The Unbearable Lightness of Being,Milan Kundera,320,English,4.11,"430,045","21,701",Fiction,Classics,Philosophy,1984.0,Harper Perennial,https://www.goodreads.com//book/show/9717.The_Unbearable_Lightness_of_Being
132,132.0,132.0,The Name of the Rose,Umberto Eco,536,English,4.13,"349,052","11,832",Fiction,Historical Fiction,Mystery,1980.0,Harvest Books,https://www.goodreads.com//book/show/119073.The_Name_of_the_Rose
133,133.0,133.0,"The Lion, the Witch and the Wardrobe",C.S. Lewis,206,English,4.23,"2,629,248","30,015",Fantasy,Classics,Fiction,1950.0,HarperCollins Publishers,https://www.goodreads.com//book/show/100915.The_Lion_the_Witch_and_the_Wardrobe
134,134.0,134.0,The Godfather,Mario Puzo,448,English,4.38,"398,991","11,650",Fiction,Classics,Crime,1969.0,NAL,https://www.goodreads.com//book/show/22034.The_Godfather
135,135.0,135.0,Where the Red Fern Grows,Wilson Rawls,272,English,4.1,"389,547","13,251",Classics,Fiction,Young Adult,1961.0,Yearling,https://www.goodreads.com//book/show/10365.Where_the_Red_Fern_Grows
136,136.0,136.0,In Cold Blood,Truman Capote,343,English,4.08,"624,811","21,746",Nonfiction,Classics,True Crime,1965.0,Vintage,https://www.goodreads.com//book/show/168642.In_Cold_Blood
137,137.0,137.0,The Scarlet Letter,Nathaniel Hawthorne,279,English,3.43,"827,724","18,634",Classics,Fiction,Historical Fiction,1850.0,Penguin Books,https://www.goodreads.com//book/show/12296.The_Scarlet_Letter
138,138.0,138.0,Holes,Louis Sachar,272,English,3.99,"1,141,915","24,819",Young Adult,Fiction,Middle Grade,1998.0,Scholastic,https://www.goodreads.com//book/show/38709.Holes
139,139.0,139.0,Fight Club,Chuck Palahniuk,224,English,4.19,"563,899","19,325",Fiction,Classics,Contemporary,1996.0,W. W. Norton \u0026 Company,https://www.goodreads.com//book/show/36236124-fight-club
140,140.0,140.0,Perfume: The Story of a Murderer,Patrick Süskind,263,English,4.03,"429,108","21,488",Fiction,Classics,Historical Fiction,1985.0,Penguin Books,https://www.goodreads.com//book/show/343.Perfume
141,141.0,141.0,The Five People You Meet in Heaven,Mitch Albom,196,English,3.98,"682,535","26,066",Fiction,Contemporary,Inspirational,2003.0,Hyperion,https://www.goodreads.com//book/show/3431.The_Five_People_You_Meet_in_Heaven
142,142.0,142.0,American Gods,Neil Gaiman,635,English,4.11,"885,458","44,769",Fantasy,Fiction,Mythology,2001.0,William Morrow,https://www.goodreads.com//book/show/30165203-american-gods
143,143.0,143.0,The Cat in the Hat,Dr. Seuss,61,English,4.18,"516,567","6,839",Childrens,Picture Books,Classics,1957.0,Random House Books for Young Readers,https://www.goodreads.com//book/show/233093.The_Cat_in_the_Hat
144,144.0,144.0,"Hush, Hush",Becca Fitzpatrick,391,English,3.93,"678,933","28,679",Young Adult,Fantasy,Romance,2009.0,Simon \u0026 Schuster,https://www.goodreads.com//book/show/6339664-hush-hush
145,145.0,145.0,The Divine Comedy,Dante Alighieri,798,English,4.07,"143,443","5,500",Classics,Poetry,Fiction,1320.0,Everyman's Library,https://www.goodreads.com//book/show/6656.The_Divine_Comedy
146,146.0,146.0,Watchmen,Alan Moore,416,English,4.37,"539,047","16,527",Graphic Novels,Comics,Fiction,1987.0,DC Comics,https://www.goodreads.com//book/show/472331.Watchmen
147,147.0,147.0,Lonesome Dove,Larry McMurtry,960,English,4.52,"177,408","10,326",Fiction,Historical Fiction,Westerns,1985.0,Pocket Books,https://www.goodreads.com//book/show/256008.Lonesome_Dove
148,148.0,148.0,The Little House Collection,Laura Ingalls Wilder,2700,English,4.35,"150,318","2,407",Classics,Historical Fiction,Childrens,1971.0,Avon Books,https://www.goodreads.com//book/show/114345.The_Little_House_Collection
149,149.0,149.0,All Quiet on the Western Front,Erich Maria Remarque,296,English,4.05,"430,234","15,858",Classics,Fiction,Historical Fiction,1928.0,Ballantine Books,https://www.goodreads.com//book/show/355697.All_Quiet_on_the_Western_Front
150,150.0,150.0,Peter Pan,J.M. Barrie,176,English,4.04,"332,471","15,192",Classics,Fantasy,Fiction,1911.0,Henry Holt and Co.,https://www.goodreads.com//book/show/34268.Peter_Pan
151,151.0,151.0,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Terry Pratchett,491,English,4.25,"684,587","35,377",Fantasy,Fiction,Humor,1990.0,William Morrow,https://www.goodreads.com//book/show/12067.Good_Omens
152,152.0,152.0,The Addiction Manifesto,Jerry Weaver,178,English,4.86,"1,078",43,Nonfiction,Self Help,Memoir,2018.0,Palmetto Publishing,https://www.goodreads.com//book/show/58572970-the-addiction-manifesto
153,153.0,153.0,Love in the Time of Cholera,Gabriel García Márquez,348,English,3.93,"481,689","25,532",Fiction,Classics,Historical Fiction,1985.0,Vintage International,https://www.goodreads.com//book/show/9712.Love_in_the_Time_of_Cholera
154,154.0,154.0,Insurgent,Veronica Roth,525,English,3.98,"1,421,710","62,082",Young Adult,Dystopia,Fiction,2012.0,HarperCollins Children's Books,https://www.goodreads.com//book/show/11735983-insurgent
155,155.0,155.0,A Walk to Remember,Nicholas Sparks,215,English,4.19,"781,782","15,752",Romance,Fiction,Contemporary,1999.0,Grand Central Publishing ,https://www.goodreads.com//book/show/35545737-a-walk-to-remember
156,156.0,156.0,The Thorn Birds,Colleen McCullough,692,English,4.24,"341,543","7,404",Fiction,Historical Fiction,Romance,1977.0,Avon Books,https://www.goodreads.com//book/show/3412.The_Thorn_Birds
157,157.0,157.0,The Compleat Works of Wllm Shkspr,Adam Long,137,English,4.46,"8,780",141,Plays,Classics,Humor,2000.0,Applause Books,https://www.goodreads.com//book/show/1423.The_Compleat_Works_of_Wllm_Shkspr
158,158.0,158.0,Shadow Kiss,Richelle Mead,443,English,4.34,"356,193","12,798",Young Adult,Fantasy,Vampires,2008.0,Razorbill,https://www.goodreads.com//book/show/2802316-shadow-kiss
159,159.0,159.0,The Battle of the Labyrinth,Rick Riordan,361,English,4.41,"978,842","29,029",Fantasy,Young Adult,Mythology,2008.0,Hyperion Books for Children,https://www.goodreads.com//book/show/2120932.The_Battle_of_the_Labyrinth
160,160.0,160.0,How the Grinch Stole Christmas!,Dr. Seuss,64,English,4.37,"394,223","4,257",Childrens,Picture Books,Christmas,1957.0,Harper Collins Children's Books,https://www.goodreads.com//book/show/113946.How_the_Grinch_Stole_Christmas_
161,161.0,161.0,The Ultimate Hitchhiker's Guide to the Galaxy,Douglas Adams,815,English,4.38,"314,231","6,044",Science Fiction,Fiction,Humor,1996.0,Del Rey Books,https://www.goodreads.com//book/show/13.The_Ultimate_Hitchhiker_s_Guide_to_the_Galaxy
162,162.0,162.0,Clockwork Princess,Cassandra Clare,567,English,4.56,"423,703","37,770",Fantasy,Young Adult,Romance,2013.0,Walker Books Ltd,https://www.goodreads.com//book/show/18335634-clockwork-princess
163,163.0,163.0,Their Eyes Were Watching God,Zora Neale Hurston,238,English,3.97,"325,825","18,811",Classics,Fiction,Historical Fiction,1937.0,Amistad,https://www.goodreads.com//book/show/37415.Their_Eyes_Were_Watching_God
164,164.0,164.0,The Importance of Being Earnest,Oscar Wilde,76,English,4.18,"352,646","12,739",Classics,Plays,Fiction,1895.0,Prestwick House,https://www.goodreads.com//book/show/92303.The_Importance_of_Being_Earnest
165,165.0,165.0,The Titan's Curse,Rick Riordan,320,English,4.36,"939,444","31,930",Fantasy,Young Adult,Mythology,2007.0,Puffin Books,https://www.goodreads.com//book/show/561456.The_Titan_s_Curse
166,166.0,166.0,The Wonderful Wizard of Oz,L. Frank Baum,154,English,3.99,"433,653","16,079",Classics,Fantasy,Fiction,1900.0,Penguin,https://www.goodreads.com//book/show/236093.The_Wonderful_Wizard_of_Oz
167,167.0,167.0,"Eat, Pray, Love",Elizabeth Gilbert,368,English,3.61,"1,682,513","57,091",Nonfiction,Memoir,Travel,2006.0,Riverhead Books,https://www.goodreads.com//book/show/19501.Eat_Pray_Love
168,168.0,168.0,Atonement,Ian McEwan,351,English,3.93,"499,309","20,893",Fiction,Historical Fiction,Classics,2001.0,Anchor / Random House,https://www.goodreads.com//book/show/6867.Atonement
169,169.0,169.0,The Three Musketeers,Alexandre Dumas,625,English,4.09,"311,916","8,846",Classics,Fiction,Historical Fiction,1844.0,Modern Library,https://www.goodreads.com//book/show/7190.The_Three_Musketeers
170,170.0,170.0,The Sea of Monsters,Rick Riordan,279,English,4.24,"1,037,308","39,747",Fantasy,Young Adult,Mythology,2006.0,Hyperion Books,https://www.goodreads.com//book/show/28186.The_Sea_of_Monsters
171,171.0,171.0,The Lorax,Dr. Seuss,72,English,4.34,"330,217","4,839",Childrens,Picture Books,Fiction,1971.0,Random House Childrens Books,https://www.goodreads.com//book/show/7784.The_Lorax
172,172.0,172.0,Goodnight Moon,Margaret Wise Brown,32,English,4.3,"359,578","6,880",Childrens,Picture Books,Classics,1947.0,HarperCollins,https://www.goodreads.com//book/show/32929.Goodnight_Moon
173,173.0,173.0,Six of Crows,Leigh Bardugo,465,English,4.5,"814,369","89,340",Fantasy,Young Adult,Fiction,2015.0,Henry Holt \u0026 Company,https://www.goodreads.com//book/show/23437156-six-of-crows
174,174.0,174.0,A Midsummer Night's Dream,William Shakespeare,240,English,3.95,"516,406","11,106",Classics,Plays,Fiction,1595.0,Simon \u0026 Schuster,https://www.goodreads.com//book/show/1622.A_Midsummer_Night_s_Dream
175,175.0,175.0,Frostbite,Richelle Mead,327,English,4.26,"344,500","12,993",Young Adult,Fantasy,Vampires,2008.0,Razorbill,https://www.goodreads.com//book/show/2282133.Frostbite
176,176.0,176.0,The Maze Runner,James Dashner,384,English,4.04,"1,410,258","62,660",Young Adult,Dystopia,Science Fiction,2009.0,Delacorte Press,https://www.goodreads.com//book/show/6186357-the-maze-runner
177,177.0,177.0,The Haunting of Hill House,Shirley Jackson,182,English,3.82,"260,192","24,630",Horror,Classics,Fiction,1959.0,Penguin Classics,https://www.goodreads.com//book/show/89717.The_Haunting_of_Hill_House
178,178.0,178.0,Tess of the D'Urbervilles,Thomas Hardy,518,English,3.82,"272,821","11,007",Classics,Fiction,Romance,1891.0,Penguin Classics,https://www.goodreads.com//book/show/32261.Tess_of_the_D_Urbervilles
179,179.0,179.0,Heart of Darkness,Joseph Conrad,188,English,3.43,"487,902","18,692",Classics,Fiction,Literature,1899.0,Green Integer,https://www.goodreads.com//book/show/4900.Heart_of_Darkness
180,180.0,180.0,The Hunger Games Trilogy Boxset,Suzanne Collins,1155,English,4.49,"212,579","7,217",Young Adult,Fiction,Fantasy,2008.0,Scholastic Press,https://www.goodreads.com//book/show/7938275-the-hunger-games-trilogy-boxset
181,181.0,181.0,Blood Promise,Richelle Mead,503,English,4.31,"304,478","10,959",Young Adult,Fantasy,Vampires,2009.0,Razorbill,https://www.goodreads.com//book/show/5996153-blood-promise
182,182.0,182.0,The Prophet,Kahlil Gibran,127,English,4.23,"283,283","13,260",Poetry,Classics,Philosophy,1923.0,Rupa \u0026 Co,https://www.goodreads.com//book/show/2547.The_Prophet
183,183.0,183.0,Bridge to Terabithia,Katherine Paterson,190,English,4.04,"522,281","15,317",Fiction,Young Adult,Classics,1977.0,HarperCollins,https://www.goodreads.com//book/show/40940121-bridge-to-terabithia
184,184.0,184.0,The Good Earth,Pearl S. Buck,418,English,4.0,"243,166","11,207",Classics,Fiction,Historical Fiction,1931.0,Howard Publishing Co,https://www.goodreads.com//book/show/1078.The_Good_Earth
185,185.0,185.0,Catching Fire,Suzanne Collins,391,English,4.31,"3,254,470","111,398",Young Adult,Dystopia,Fiction,2009.0,Scholastic Press,https://www.goodreads.com//book/show/6148028-catching-fire
186,186.0,186.0,The Call of the Wild,Jack London,172,English,3.9,"407,143","14,292",Classics,Fiction,Adventure,1903.0,Scholastic,https://www.goodreads.com//book/show/1852.The_Call_of_the_Wild
187,187.0,187.0,Alice in Wonderland,Jane Carruth,96,English,4.03,"386,148","5,493",Classics,Fantasy,Fiction,1865.0,Gramercy,https://www.goodreads.com//book/show/13023.Alice_in_Wonderland
188,188.0,188.0,The Joy Luck Club,Amy Tan,352,English,3.96,"668,213","12,091",Fiction,Historical Fiction,Classics,1989.0,Penguin Books,https://www.goodreads.com//book/show/7763.The_Joy_Luck_Club
189,189.0,189.0,Throne of Glass,Sarah J. Maas,406,English,4.19,"1,043,742","70,637",Fantasy,Young Adult,Romance,2012.0,Bloomsbury USA Children's,https://www.goodreads.com//book/show/7896527-throne-of-glass
190,190.0,190.0,Murder on the Orient Express,Agatha Christie,274,English,4.2,"561,176","36,089",Mystery,Classics,Fiction,1934.0,HarperCollins,https://www.goodreads.com//book/show/853510.Murder_on_the_Orient_Express
191,191.0,191.0,The Phantom Tollbooth,Norton Juster,248,English,4.19,"276,427","12,554",Fantasy,Fiction,Classics,1961.0,Random House Bullseye Books,https://www.goodreads.com//book/show/378.The_Phantom_Tollbooth
192,192.0,192.0,The Mists of Avalon,Marion Zimmer Bradley,1009,English,4.13,"202,735","7,354",Fantasy,Fiction,Historical Fiction,1982.0,Ballantine Books,https://www.goodreads.com//book/show/40605251-the-mists-of-avalon
193,193.0,193.0,"Oh, the Places You'll Go!",Dr. Seuss,44,English,4.36,"388,547","6,163",Childrens,Picture Books,Fiction,1990.0,Random House Books for Young Readers,https://www.goodreads.com//book/show/191139.Oh_the_Places_You_ll_Go_
194,194.0,194.0,The Silence of the Lambs,Thomas  Harris,421,English,4.24,"529,724","8,370",Horror,Fiction,Thriller,1988.0,Arrow Books,https://www.goodreads.com//book/show/23807.The_Silence_of_the_Lambs
195,195.0,195.0,Madame Bovary,Gustave Flaubert,329,French,3.7,"313,833","14,670",Classics,Fiction,France,1856.0,Oxford University Press,https://www.goodreads.com//book/show/2175.Madame_Bovary
196,196.0,196.0,Oliver Twist,Charles Dickens,608,English,3.88,"371,331","9,834",Classics,Fiction,Historical Fiction,1838.0,Penguin Books,https://www.goodreads.com//book/show/18254.Oliver_Twist
197,197.0,197.0,Jonathan Livingston Seagull,Richard Bach,112,English,3.85,"240,689","10,197",Fiction,Classics,Philosophy,1970.0,Scribner,https://www.goodreads.com//book/show/71728.Jonathan_Livingston_Seagull
198,198.0,198.0,Treasure Island,Robert Louis Stevenson,311,English,3.84,"466,010","15,213",Fiction,Adventure,Classics,1882.0,Kingfisher,https://www.goodreads.com//book/show/295.Treasure_Island
199,199.0,199.0,The Neverending Story,Michael Ende,396,English,4.18,"192,072","8,796",Fantasy,Classics,Fiction,1979.0,Dutton Children's Books,https://www.goodreads.com//book/show/27712.The_Neverending_Story
200,200.0,,The Girl Who Played with Fire,Stieg Larsson,503,English,4.25,"894,530","36,361",Fiction,Mystery,Thriller,2006.0,Alfred A. Knopf,https://www.goodreads.com//book/show/5060378-the-girl-who-played-with-fire
201,201.0,,Ulysses,James Joyce,783,English,3.75,"123,150","8,791",Classics,Fiction,Literature,1922.0,Vintage,https://www.goodreads.com//book/show/338798.Ulysses
202,202.0,,The Night Circus,Erin Morgenstern,400,English,4.02,"900,130","95,595",Fantasy,Fiction,Romance,2011.0,Doubleday,https://www.goodreads.com//book/show/9361589-the-night-circus
203,203.0,,The Selection,Kiera Cass,336,English,4.09,"1,416,039","72,339",Young Adult,Romance,Dystopia,2012.0,HarperTeen,https://www.goodreads.com//book/show/10507293-the-selection
204,204.0,,A Storm of Swords,George R.R. Martin,1177,English,4.54,"745,624","24,195",Fantasy,Fiction,Epic Fantasy,2000.0,Bantam,https://www.goodreads.com//book/show/62291.A_Storm_of_Swords
205,205.0,,Fifty Shades of Grey,E.L. James,356,English,3.66,"2,442,996","82,481",Romance,Fiction,Erotica,2011.0,Vintage,https://www.goodreads.com//book/show/10818853-fifty-shades-of-grey
206,206.0,,The Secret History,Donna Tartt,559,English,4.17,"587,997","59,449",Fiction,Mystery,Classics,1992.0,Vintage,https://www.goodreads.com//book/show/29044.The_Secret_History
207,207.0,,The Boy in the Striped Pajamas,John Boyne,240,English,4.15,"753,417","34,516",Historical Fiction,Fiction,Young Adult,2006.0,David Fickling Books,https://www.goodreads.com//book/show/39999.The_Boy_in_the_Striped_Pajamas
208,208.0,,The Clan of the Cave Bear,Jean M. Auel,516,English,4.08,"258,091","7,662",Historical Fiction,Fiction,Fantasy,1980.0,Bantam ,https://www.goodreads.com//book/show/40611463-the-clan-of-the-cave-bear
209,209.0,,A Farewell to Arms,Ernest Hemingway,293,English,3.81,"306,190","12,843",Classics,Fiction,Historical Fiction,1929.0,Arrow Books,https://www.goodreads.com//book/show/10799.A_Farewell_to_Arms
210,210.0,,The Canterbury Tales,Geoffrey Chaucer,521,English,3.52,"214,048","4,077",Classics,Fiction,Poetry,1400.0,Penguin Books/Penguin Classics,https://www.goodreads.com//book/show/2696.The_Canterbury_Tales
211,211.0,,Jurassic Park,Michael Crichton,466,English,4.08,"916,333","17,647",Science Fiction,Fiction,Thriller,1990.0,Ballantine Books,https://www.goodreads.com//book/show/40604658-jurassic-park
212,212.0,,The World According to Garp,John Irving,610,English,4.1,"222,636","6,401",Fiction,Classics,Contemporary,1978.0,Ballantine Books,https://www.goodreads.com//book/show/7069.The_World_According_to_Garp
213,213.0,,Beloved,Toni Morrison,324,English,3.93,"406,948","18,864",Fiction,Classics,Historical Fiction,1987.0,Vintage,https://www.goodreads.com//book/show/6149.Beloved
214,214.0,,Misery,Stephen King,370,English,4.21,"640,541","21,914",Horror,Fiction,Thriller,1987.0,New English Library,https://www.goodreads.com//book/show/10614.Misery
215,215.0,,David Copperfield,Charles Dickens,882,English,4.02,"226,742","8,815",Classics,Fiction,Literature,1850.0,Penguin ,https://www.goodreads.com//book/show/58696.David_Copperfield
216,216.0,,Thirteen Reasons Why,Jay Asher,352,English,3.86,"930,435","55,484",Young Adult,Fiction,Contemporary,2007.0,Razorbill,https://www.goodreads.com//book/show/29844228-thirteen-reasons-why
217,217.0,,A Story of Yesterday,Sergio Cobo,70,English,4.6,"11,480",227,Spanish Literature,Thriller,European Literature,2014.0,,https://www.goodreads.com//book/show/58913358-a-story-of-yesterday
218,218.0,,The Diary of a Young Girl,Anne Frank,283,English,4.18,"3,501,645","37,933",Classics,Nonfiction,History,1947.0,Bantam,https://www.goodreads.com//book/show/48855.The_Diary_of_a_Young_Girl
219,219.0,,A Little Princess,Frances Hodgson Burnett,242,English,4.22,"297,713","9,302",Classics,Fiction,Childrens,1905.0,Penguin Books,https://www.goodreads.com//book/show/3008.A_Little_Princess
220,220.0,,The Lost Hero,Rick Riordan,576,English,4.31,"781,671","29,033",Fantasy,Young Adult,Mythology,2010.0,Disney-Hyperion Books,https://www.goodreads.com//book/show/7736182-the-lost-hero
221,221.0,,A Court of Mist and Fury,Sarah J. Maas,626,English,4.63,"1,112,259","98,896",Fantasy,Romance,Young Adult,2016.0,Bloomsbury USA Childrens,https://www.goodreads.com//book/show/17927395-a-court-of-mist-and-fury
222,222.0,,The Song of Achilles,Madeline Miller,378,English,4.36,"1,193,764","131,317",Fantasy,Historical Fiction,Fiction,2011.0,Ecco,https://www.goodreads.com//book/show/13623848-the-song-of-achilles
